Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
09/30/2026 11:00 AM,"4633 RAMBLING WAY PACE, FL- 32571","$169,143.24","$73,943.00",Hidden,572024CA000109CAAXMX,08-1N-29-3375-00000-0830,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572024CA000109CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/08-1N-29-3375-00000-0830
09/30/2026 11:00 AM,"4985 CANAL ST MILTON, FL- 32570","$121,337.34","$93,454.00",Hidden,572025CA000736CAAXMX,10-1N-28-5690-00000-0010,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000736CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/10-1N-28-5690-00000-0010
10/06/2026 11:00 AM,,"$497,705.64",,Hidden,572025CA000114CAAXMX,MULTIPLE,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000114CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/MULTIPLE
10/06/2026 11:00 AM,,"$86,911.22",,Hidden,572025CA000686CAAXMX,MULTIPLE,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000686CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/MULTIPLE
10/07/2026 11:00 AM,"7032 JACOBSVIEW LN MILTON, FL- 32570","$228,661.05","$159,678.00",Hidden,572023CA000829CAAXMX,09-2N-28-1664-00B00-0440,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572023CA000829CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/09-2N-28-1664-00B00-0440
10/07/2026 11:00 AM,"6049 WINCHESTER CIR MILTON, FL- 32570","$474,120.07","$365,354.00",Hidden,572025CA000713CAAXMX,24-2N-29-1923-00C00-0160,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000713CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/24-2N-29-1923-00C00-0160
10/07/2026 11:00 AM,"6158 SYRCLE AVE MILTON, FL- 32570","$101,167.73","$67,988.00",Hidden,572025CA000723CAAXMX,28-2N-28-5030-00700-0210,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000723CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/28-2N-28-5030-00700-0210
10/07/2026 11:00 AM,"6764 MARLIN ST NAVARRE, FL- 32566","$239,474.81","$240,809.00",Hidden,572025CA000837CAAXMX,18-2S-26-1920-03200-0010,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000837CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/18-2S-26-1920-03200-0010
10/07/2026 11:00 AM,"2782 GREAT OAKS LN GULF BREEZE, FL- 32563","$548,919.39","$347,371.00",Hidden,572025CA000915CAAXMX,36-2S-29-2875-00000-0250,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000915CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/36-2S-29-2875-00000-0250
10/07/2026 11:00 AM,"4694 MAGNOLIA HILL CT PACE, FL- 32571","$228,703.60","$119,610.00",Hidden,572026CA000138CAAXMX,02-1N-29-3211-00A00-0300,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572026CA000138CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/02-1N-29-3211-00A00-0300
10/08/2026 11:00 AM,,"$414,194.17",,Hidden,572021CA000849CAAXMX,Property,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572021CA000849CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
10/08/2026 11:00 AM,"4699 EASTER ST PACE, FL- 32571","$192,982.63","$153,349.00",Hidden,572025CA000680CAAXMX,12-1N-29-2390-00000-0320,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000680CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/12-1N-29-2390-00000-0320
10/13/2026 11:00 AM,"5165 OLD OAK RD MILTON, FL- 32583","$99,450.46","$90,088.00",Hidden,572024CA000458CAAXMX,05-1N-27-0340-00C00-0110,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572024CA000458CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/05-1N-27-0340-00C00-0110
10/13/2026 11:00 AM,"5024 FOREST CREEK DR PACE, FL- 32571","$264,621.97","$147,894.00",Hidden,572025CA000689CAAXMX,05-1N-29-5802-00I00-0110,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000689CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/05-1N-29-5802-00I00-0110
10/14/2026 11:00 AM,"1412 STANFORD RD GULF BREEZE, FL- 32563","$173,632.73","$178,054.00",Hidden,572024CA000223CAAXMX,30-2S-28-0300-00100-0130,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572024CA000223CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/30-2S-28-0300-00100-0130
10/14/2026 11:00 AM,"4023 SANDY BLUFF DR W GULF BREEZE, FL- 32563","$414,983.63","$206,401.00",Hidden,572025CA000782CAAXMX,28-2S-28-2350-00400-0060,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000782CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/28-2S-28-2350-00400-0060
10/14/2026 11:00 AM,"4760 KITTY HAWK CIR GULF BREEZE, FL- 32563","$202,192.59","$222,985.00",Hidden,572025CA000843CAAXMX,26-2S-28-2318-00G00-0030,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000843CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/26-2S-28-2318-00G00-0030
10/14/2026 11:00 AM,"1961 JUSTICE CIR GULF BREEZE, FL- 32563","$93,059.27","$108,996.00",Hidden,572025CA000873CAAXMX,19-2S-27-1010-00I00-0070,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000873CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/19-2S-27-1010-00I00-0070
10/20/2026 11:00 AM,,"$205,387.71",,Hidden,572025CA000148CAAXMX,Property,https://santarosa.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=572025CA000148CAAXMX&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
